applicant_id,probability_of_default,risk_band,recommended_decision,actual_default
194323,0.7106995331071481,High Risk,Decline,0
195137,0.1907514442404448,Medium Risk,Manual Review,0
161056,0.5371063572891385,High Risk,Decline,0
323522,0.62043299923477,High Risk,Decline,0
420308,0.3653877764737478,High Risk,Decline,0
244517,0.3342624730942389,High Risk,Decline,0
243613,0.255897681388488,Medium Risk,Manual Review,0
453373,0.1436780276379868,Medium Risk,Manual Review,0
207720,0.3626602805394977,High Risk,Decline,0
339400,0.0972917266368657,Low Risk,Approve,0
282986,0.6694250856107099,High Risk,Decline,0
272503,0.7237552458181773,High Risk,Decline,0
172466,0.1060548035264837,Medium Risk,Manual Review,0
306456,0.0555594691682191,Low Risk,Approve,0
317403,0.0582827437024756,Low Risk,Approve,0
272319,0.3821063959985633,High Risk,Decline,0
236043,0.2053265568107034,Medium Risk,Manual Review,0
352116,0.5806808604238956,High Risk,Decline,0
320532,0.3415167563186949,High Risk,Decline,0
446346,0.3005477742819241,High Risk,Decline,0
301556,0.218471837730534,Medium Risk,Manual Review,0
189017,0.8449734865340568,High Risk,Decline,0
123203,0.6679068222721544,High Risk,Decline,0
255432,0.1314324540494796,Medium Risk,Manual Review,0
270792,0.6016423087125173,High Risk,Decline,0
306155,0.6407684714416712,High Risk,Decline,0
130174,0.5456101847482614,High Risk,Decline,0
149746,0.3010284771030269,High Risk,Decline,0
107945,0.5201882710019846,High Risk,Decline,0
350179,0.0779118546298362,Low Risk,Approve,0
226141,0.4299690893888342,High Risk,Decline,1
108179,0.4647885865600221,High Risk,Decline,0
204713,0.2792691702784246,Medium Risk,Manual Review,0
312634,0.1224891120186985,Medium Risk,Manual Review,0
272243,0.5137304427047759,High Risk,Decline,0
127886,0.3910286155833517,High Risk,Decline,1
373269,0.2450091787703937,Medium Risk,Manual Review,0
122900,0.6845504600073602,High Risk,Decline,0
195244,0.4209148096877155,High Risk,Decline,0
113099,0.2118004569815313,Medium Risk,Manual Review,0
166345,0.2232713188290238,Medium Risk,Manual Review,0
447329,0.6959662927526774,High Risk,Decline,0
286767,0.4013282401666765,High Risk,Decline,0
308891,0.326274986050738,High Risk,Decline,0
399040,0.5843259507870532,High Risk,Decline,1
204685,0.3759079717874178,High Risk,Decline,0
411232,0.3435438477640158,High Risk,Decline,0
428395,0.2899974352282758,Medium Risk,Manual Review,0
310351,0.5040971250287891,High Risk,Decline,0
260694,0.3847319183585619,High Risk,Decline,0
177279,0.7742732852075532,High Risk,Decline,0
209027,0.2506346349547283,Medium Risk,Manual Review,0
114334,0.1154070974938634,Medium Risk,Manual Review,0
424049,0.2921888650834198,Medium Risk,Manual Review,0
206868,0.2215055028796404,Medium Risk,Manual Review,1
335809,0.4110268809935632,High Risk,Decline,0
103714,0.5263820842375092,High Risk,Decline,0
333553,0.4264806602316804,High Risk,Decline,0
286909,0.6616096218364432,High Risk,Decline,0
122476,0.4438479307117522,High Risk,Decline,0
427594,0.0797904935770437,Low Risk,Approve,0
292065,0.1754884881658329,Medium Risk,Manual Review,0
118776,0.1458835664371068,Medium Risk,Manual Review,0
438544,0.307095846979663,High Risk,Decline,0
455290,0.7470175350646929,High Risk,Decline,1
448888,0.2283775610288417,Medium Risk,Manual Review,0
229284,0.6685517873351907,High Risk,Decline,0
248160,0.7110957556324423,High Risk,Decline,0
231626,0.3174818442787446,High Risk,Decline,0
103713,0.2175560190670804,Medium Risk,Manual Review,0
252720,0.3114185270793326,High Risk,Decline,0
383310,0.3495327019838704,High Risk,Decline,0
442000,0.4729206828453529,High Risk,Decline,0
193551,0.4195046319090498,High Risk,Decline,0
218631,0.2769230621954144,Medium Risk,Manual Review,0
115712,0.2493886581399103,Medium Risk,Manual Review,0
280203,0.3817894655284732,High Risk,Decline,0
266731,0.287653799551852,Medium Risk,Manual Review,0
200475,0.2061723545031022,Medium Risk,Manual Review,0
453038,0.2883542457728459,Medium Risk,Manual Review,0
311097,0.1306366991506367,Medium Risk,Manual Review,0
337605,0.1854408979718426,Medium Risk,Manual Review,0
204714,0.1106909535437576,Medium Risk,Manual Review,0
353305,0.4363080351593817,High Risk,Decline,0
354050,0.4622651699100205,High Risk,Decline,0
101690,0.5751325195232956,High Risk,Decline,0
440952,0.7291418505427969,High Risk,Decline,0
271575,0.0535959701171559,Low Risk,Approve,0
235274,0.0654266328484636,Low Risk,Approve,0
126352,0.3672660547443965,High Risk,Decline,0
228649,0.3044985397398098,High Risk,Decline,0
198507,0.1284652430154259,Medium Risk,Manual Review,0
361867,0.429587722154251,High Risk,Decline,0
244641,0.8010940157479003,High Risk,Decline,0
122630,0.2040465346021389,Medium Risk,Manual Review,0
380586,0.3920437144772091,High Risk,Decline,0
121868,0.7582239822382639,High Risk,Decline,1
124897,0.4736172563752488,High Risk,Decline,0
372767,0.4631760286697228,High Risk,Decline,0
383931,0.1013085810907632,Medium Risk,Manual Review,0
143821,0.686268338302997,High Risk,Decline,1
402911,0.0912937043151251,Low Risk,Approve,0
198759,0.1906112652880843,Medium Risk,Manual Review,0
236483,0.3970271200565075,High Risk,Decline,0
347188,0.3613290459276289,High Risk,Decline,0
127063,0.3924869631150563,High Risk,Decline,0
278130,0.1194784828740807,Medium Risk,Manual Review,0
299483,0.1601570591916531,Medium Risk,Manual Review,0
202345,0.2403499627028878,Medium Risk,Manual Review,0
443521,0.6082934240191764,High Risk,Decline,1
111416,0.6343377764812994,High Risk,Decline,0
118669,0.2528816854875744,Medium Risk,Manual Review,0
155362,0.5013901630726694,High Risk,Decline,0
410932,0.0311362118936229,Low Risk,Approve,0
282181,0.1982373400386726,Medium Risk,Manual Review,0
389982,0.3181585733720652,High Risk,Decline,0
194495,0.1568452471486437,Medium Risk,Manual Review,0
364567,0.6048974020597471,High Risk,Decline,0
442661,0.4245869835883977,High Risk,Decline,0
175703,0.3958373797620363,High Risk,Decline,0
223930,0.6228690714811674,High Risk,Decline,0
393876,0.3147647923603794,High Risk,Decline,0
373891,0.1730447432127637,Medium Risk,Manual Review,0
203492,0.4190133898755792,High Risk,Decline,0
396859,0.1835249849667897,Medium Risk,Manual Review,0
164732,0.5350507119192689,High Risk,Decline,0
236058,0.8319553397912611,High Risk,Decline,0
160021,0.056466246629381,Low Risk,Approve,0
354118,0.3878492441481106,High Risk,Decline,0
253905,0.7349327400715366,High Risk,Decline,0
172084,0.0524500479960898,Low Risk,Approve,0
376705,0.7077339695136304,High Risk,Decline,1
275152,0.3336415440332963,High Risk,Decline,0
449036,0.4517158975315474,High Risk,Decline,0
331552,0.168308041707162,Medium Risk,Manual Review,0
101795,0.3767530599227113,High Risk,Decline,0
178637,0.3934133412275082,High Risk,Decline,0
415096,0.4547920052206342,High Risk,Decline,0
175749,0.4919120487495208,High Risk,Decline,0
424937,0.5834129680360658,High Risk,Decline,0
268947,0.1998473390671102,Medium Risk,Manual Review,0
311040,0.3460186732137438,High Risk,Decline,0
288724,0.527917753672798,High Risk,Decline,0
393847,0.391158085592575,High Risk,Decline,0
230622,0.0722201145430121,Low Risk,Approve,0
426291,0.0928237917806469,Low Risk,Approve,0
171160,0.0900474388785231,Low Risk,Approve,0
187176,0.0364028127304902,Low Risk,Approve,0
304520,0.0612936046808729,Low Risk,Approve,0
260670,0.1063402401366421,Medium Risk,Manual Review,0
403740,0.5737576249754088,High Risk,Decline,0
426126,0.1804911577291695,Medium Risk,Manual Review,0
212338,0.0880478599109363,Low Risk,Approve,0
116277,0.442226014046106,High Risk,Decline,0
207742,0.4698750393445159,High Risk,Decline,0
206965,0.1997313412900956,Medium Risk,Manual Review,0
298459,0.1206450847814352,Medium Risk,Manual Review,0
411786,0.7028007447674923,High Risk,Decline,0
331999,0.7198432430647568,High Risk,Decline,0
425783,0.640543374717612,High Risk,Decline,0
189245,0.4990080395189933,High Risk,Decline,0
127281,0.8463325802396874,High Risk,Decline,0
301756,0.603375949318118,High Risk,Decline,0
166098,0.0927703507945318,Low Risk,Approve,0
378103,0.1002985096713102,Medium Risk,Manual Review,0
154252,0.3652892377704578,High Risk,Decline,0
440820,0.053448774314777,Low Risk,Approve,0
373254,0.6890423695469734,High Risk,Decline,0
396199,0.0762417324238264,Low Risk,Approve,0
103006,0.2399793562343765,Medium Risk,Manual Review,0
215926,0.7831336775579456,High Risk,Decline,1
192571,0.4460296301525132,High Risk,Decline,0
377204,0.1404070510848847,Medium Risk,Manual Review,0
359860,0.0992166097755603,Low Risk,Approve,0
306245,0.2650167103462693,Medium Risk,Manual Review,0
261023,0.0767260461804714,Low Risk,Approve,0
107198,0.4214835269484852,High Risk,Decline,0
238636,0.1655193845760754,Medium Risk,Manual Review,0
452500,0.1294532341566714,Medium Risk,Manual Review,0
205409,0.1866029143004504,Medium Risk,Manual Review,0
337450,0.3987782085645227,High Risk,Decline,0
273148,0.221427600335191,Medium Risk,Manual Review,1
175770,0.1739689841855275,Medium Risk,Manual Review,0
352029,0.5431282986318874,High Risk,Decline,0
365249,0.7370423933347963,High Risk,Decline,1
441890,0.3030615569860831,High Risk,Decline,0
290039,0.5586067517903929,High Risk,Decline,0
296083,0.4661286453775761,High Risk,Decline,0
397887,0.397180576498262,High Risk,Decline,0
135511,0.3649401584910242,High Risk,Decline,1
410627,0.0531476436674325,Low Risk,Approve,0
268473,0.303138643420948,High Risk,Decline,0
369232,0.4089440819913021,High Risk,Decline,0
153440,0.493856899236585,High Risk,Decline,0
336006,0.7202266460812974,High Risk,Decline,0
270710,0.0561914532390907,Low Risk,Approve,0
368481,0.2337103230498028,Medium Risk,Manual Review,0
418072,0.0796121632305449,Low Risk,Approve,0
287434,0.7410630285116749,High Risk,Decline,0
141646,0.4234462340332006,High Risk,Decline,0
362150,0.285001868710532,Medium Risk,Manual Review,0
215287,0.7941851911439071,High Risk,Decline,0
226219,0.3145237087718182,High Risk,Decline,0
109643,0.2473456845927887,Medium Risk,Manual Review,0
232894,0.650240032474952,High Risk,Decline,0
341701,0.2550532250626423,Medium Risk,Manual Review,0
407169,0.3041290036641949,High Risk,Decline,0
223034,0.3550634904785332,High Risk,Decline,0
207251,0.2339043793331359,Medium Risk,Manual Review,0
136143,0.5565406557609924,High Risk,Decline,1
279481,0.1016760521285838,Medium Risk,Manual Review,0
342893,0.538922719477825,High Risk,Decline,0
233547,0.0453538819283794,Low Risk,Approve,0
302064,0.1140863079432784,Medium Risk,Manual Review,0
352538,0.65805006692624,High Risk,Decline,0
442107,0.2002823415910987,Medium Risk,Manual Review,0
220953,0.6130378178277093,High Risk,Decline,1
298509,0.2070485334511689,Medium Risk,Manual Review,0
423364,0.7126030020712224,High Risk,Decline,0
152520,0.2858685057862041,Medium Risk,Manual Review,0
115998,0.6033948842579038,High Risk,Decline,0
284814,0.3583353230426022,High Risk,Decline,0
127118,0.0746219546256071,Low Risk,Approve,0
158743,0.1987979084973134,Medium Risk,Manual Review,0
266931,0.5349568726389188,High Risk,Decline,0
178533,0.2536123154684574,Medium Risk,Manual Review,0
151802,0.05717514371371,Low Risk,Approve,0
124488,0.0979606263218356,Low Risk,Approve,0
431686,0.6098803470302355,High Risk,Decline,1
134098,0.0500378994785283,Low Risk,Approve,0
289106,0.26171921160082,Medium Risk,Manual Review,0
339343,0.7650710088076735,High Risk,Decline,0
218002,0.1109328427069733,Medium Risk,Manual Review,0
101261,0.5146159505369782,High Risk,Decline,0
398008,0.1059905881899479,Medium Risk,Manual Review,0
117191,0.3069320133762013,High Risk,Decline,0
151222,0.8238753888309511,High Risk,Decline,0
249114,0.5133287930270929,High Risk,Decline,0
325418,0.4617041380373127,High Risk,Decline,0
290290,0.7013376399914122,High Risk,Decline,0
202371,0.5079677016687023,High Risk,Decline,0
291830,0.9032993485756284,High Risk,Decline,1
247204,0.2796051150206924,Medium Risk,Manual Review,0
238081,0.5439454121364816,High Risk,Decline,0
362876,0.0973828706095301,Low Risk,Approve,0
228816,0.7970793146702605,High Risk,Decline,0
239371,0.5303606342208886,High Risk,Decline,0
245371,0.6546638357615292,High Risk,Decline,0
241668,0.4648371223978194,High Risk,Decline,1
321772,0.3342063233906858,High Risk,Decline,0
304763,0.0718945126341699,Low Risk,Approve,0
270190,0.6128939895207892,High Risk,Decline,0
435125,0.3901614380539242,High Risk,Decline,0
389941,0.1117973919381746,Medium Risk,Manual Review,0
328750,0.2791075652333034,Medium Risk,Manual Review,0
431523,0.0150812047491936,Low Risk,Approve,0
148768,0.3910502496440898,High Risk,Decline,0
174578,0.1901276791090552,Medium Risk,Manual Review,0
352568,0.1330059173444343,Medium Risk,Manual Review,0
162852,0.1345579584026494,Medium Risk,Manual Review,0
189415,0.2465513949497004,Medium Risk,Manual Review,0
117161,0.314764112865746,High Risk,Decline,0
309128,0.0852445162707802,Low Risk,Approve,0
440746,0.1573035522075622,Medium Risk,Manual Review,0
311294,0.0543336976478888,Low Risk,Approve,0
381973,0.5006553207731395,High Risk,Decline,1
364165,0.6801826499143102,High Risk,Decline,1
350239,0.1908739473831499,Medium Risk,Manual Review,0
124510,0.7865041633808497,High Risk,Decline,0
170391,0.10363318374556,Medium Risk,Manual Review,0
205548,0.6583951508328122,High Risk,Decline,0
351218,0.3647757748042805,High Risk,Decline,0
239614,0.2765686727711424,Medium Risk,Manual Review,0
252176,0.5486119713903858,High Risk,Decline,0
429577,0.1104410382368142,Medium Risk,Manual Review,0
171409,0.1316375309099115,Medium Risk,Manual Review,0
313220,0.1610506863739289,Medium Risk,Manual Review,0
243597,0.3684780383752081,High Risk,Decline,0
414828,0.1309061154845775,Medium Risk,Manual Review,0
369977,0.1785623833964249,Medium Risk,Manual Review,0
251885,0.0987204778970455,Low Risk,Approve,0
305104,0.3467354496369497,High Risk,Decline,1
245829,0.1408921329803251,Medium Risk,Manual Review,0
190534,0.1806582621359526,Medium Risk,Manual Review,0
303552,0.4893095533739818,High Risk,Decline,0
179819,0.3956914103743209,High Risk,Decline,1
175316,0.1180341254885306,Medium Risk,Manual Review,0
233184,0.1701687091177102,Medium Risk,Manual Review,0
140306,0.5003131993299127,High Risk,Decline,0
381869,0.7433770400155802,High Risk,Decline,0
139660,0.4388990993023949,High Risk,Decline,0
436692,0.0908470194159015,Low Risk,Approve,0
178784,0.8352397286071767,High Risk,Decline,0
384781,0.4878860400115513,High Risk,Decline,0
376658,0.5406933525432466,High Risk,Decline,0
242990,0.4117607430582411,High Risk,Decline,0
289574,0.5466893988076706,High Risk,Decline,0
161783,0.0938240363339641,Low Risk,Approve,0
300286,0.4275457157901914,High Risk,Decline,0
177673,0.6498210139306756,High Risk,Decline,1
351031,0.195044362619034,Medium Risk,Manual Review,0
452584,0.224617306800575,Medium Risk,Manual Review,0
124984,0.4660681920380741,High Risk,Decline,0
441127,0.1047519189501638,Medium Risk,Manual Review,0
355684,0.1535457404622166,Medium Risk,Manual Review,0
372599,0.1187349537286263,Medium Risk,Manual Review,0
297616,0.236242507079448,Medium Risk,Manual Review,0
194259,0.2478183365036502,Medium Risk,Manual Review,0
453706,0.1212188589648065,Medium Risk,Manual Review,0
320597,0.1637027079706449,Medium Risk,Manual Review,0
227417,0.4693803418061049,High Risk,Decline,0
206137,0.1120517661760856,Medium Risk,Manual Review,0
198675,0.6940017800803076,High Risk,Decline,1
298872,0.2184691837721263,Medium Risk,Manual Review,0
175436,0.8271250552188809,High Risk,Decline,0
148226,0.3918311628314794,High Risk,Decline,0
240667,0.7547544169708397,High Risk,Decline,0
329402,0.456931280872102,High Risk,Decline,0
230170,0.3445282561025772,High Risk,Decline,0
410452,0.1070884579019684,Medium Risk,Manual Review,0
373042,0.5875823651805664,High Risk,Decline,0
125945,0.4080454179971841,High Risk,Decline,0
231493,0.1959542523121194,Medium Risk,Manual Review,0
424645,0.2024606546923197,Medium Risk,Manual Review,0
409613,0.2679738199996669,Medium Risk,Manual Review,0
390725,0.1736102111071827,Medium Risk,Manual Review,0
124854,0.3315424905682109,High Risk,Decline,0
130273,0.136565210800395,Medium Risk,Manual Review,0
355462,0.072606400192674,Low Risk,Approve,0
383994,0.6419793639138429,High Risk,Decline,1
101912,0.2979436855159802,Medium Risk,Manual Review,0
185430,0.3400919695609911,High Risk,Decline,0
132254,0.1549843042670269,Medium Risk,Manual Review,0
339552,0.6224299675228493,High Risk,Decline,0
201067,0.1944850667530181,Medium Risk,Manual Review,0
150076,0.2924716686847522,Medium Risk,Manual Review,0
286596,0.2632028798901482,Medium Risk,Manual Review,0
156220,0.2739649342257526,Medium Risk,Manual Review,1
222959,0.2045590423787445,Medium Risk,Manual Review,0
292593,0.2711392599984874,Medium Risk,Manual Review,0
187025,0.1658711274628057,Medium Risk,Manual Review,0
372034,0.264125419408628,Medium Risk,Manual Review,0
411592,0.2969476880183735,Medium Risk,Manual Review,0
345940,0.6165853694699044,High Risk,Decline,0
299048,0.8021596920415356,High Risk,Decline,1
328985,0.2732879786035994,Medium Risk,Manual Review,0
280204,0.771102327958046,High Risk,Decline,0
213822,0.626710282728092,High Risk,Decline,0
208399,0.5673299134944413,High Risk,Decline,0
452552,0.5079373117118879,High Risk,Decline,0
127283,0.2667684460478762,Medium Risk,Manual Review,0
202399,0.2219687241896756,Medium Risk,Manual Review,0
103039,0.1234385169892667,Medium Risk,Manual Review,0
